Epoch,Train_Loss,Val_Loss
1,6.229359255896674,5.959240118662517
2,5.896329349941677,5.755061149597168
3,5.701040426890056,5.84952179590861
4,5.60973506503635,5.517275969187419
5,5.522937456766765,5.568313916524251
6,5.461974726782905,5.529502709706624
7,5.4352090623643665,5.558897654215495
8,5.437989605797662,5.512386957804362
9,5.47079504860772,5.506696383158366
10,5.456296973758274,5.587400754292806
11,5.438702318403456,5.484573046366374
12,5.450810856289333,5.483018080393474
13,5.444905175103082,5.562639236450195
14,5.442986541324192,5.462767759958903
15,5.459028138054742,5.545848687489827
16,5.441891034444173,5.466676394144694
17,5.453895303938124,5.510130246480306
18,5.422998163435194,5.519882520039876
19,5.4674799177381725,5.498667081197103
20,5.457846323649089,5.530888716379802
21,5.443011177910699,5.546009540557861
22,5.441344367133246,5.425237973531087
23,5.444852775997585,5.543445746103923
24,5.447531541188558,5.47606897354126
25,5.439427799648708,5.555336316426595
26,5.460498385959202,5.465168476104736
27,5.460676670074463,5.487155596415202
28,5.461063120100233,5.580727259318034
29,5.497124089135064,5.489340941111247
30,5.483944257100423,5.535979111989339
31,5.451313548617893,5.603548049926758
32,5.446360270182292,5.416275501251221
33,5.443612946404351,5.517088731129964
34,5.448076936933729,5.466775099436442
35,5.43547428978814,5.577348709106445
36,5.436053540971544,5.483073870340983
37,5.424408965640598,5.507092157999675
38,5.438713762495253,5.459904034932454
39,5.406622833675808,5.506209850311279
40,5.463786231146918,5.546703974405925
41,5.50734101401435,5.483639717102051
42,5.4727666642930775,5.504092534383138
43,5.449149820539686,5.492849191029866
44,5.450314309861925,5.443649768829346
45,5.40079387029012,5.573329130808513
46,5.440280543433295,5.46558157602946
47,5.4135547214084205,5.535335699717204
48,5.421225918663873,5.47764237721761
49,5.405581474304199,5.520310560862224
50,5.421273602379693,5.478475093841553
